Date,Open,High,Low,Close,Adj Close,Volume,Change %
08/24/2017,1289.98,1291.30,1284.55,1286.33,1286.33,0,-0.33%
08/23/2017,1285.56,1292.03,1283.09,1290.62,1290.62,0,0.46%
08/22/2017,1291.18,1292.69,1282.11,1284.72,1284.72,0,-0.50%
08/21/2017,1283.60,1293.58,1280.60,1291.22,1291.22,0,0.52%
08/18/2017,1288.20,1301.20,1283.64,1284.50,1284.50,0,-0.27%
08/17/2017,1283.61,1290.47,1282.20,1288.01,1288.01,0,0.38%
08/16/2017,1271.87,1284.29,1268.19,1283.10,1283.10,0,0.86%
08/15/2017,1282.36,1282.77,1267.98,1272.13,1272.13,0,-0.77%
08/14/2017,1289.09,1289.82,1278.12,1281.95,1281.95,0,-0.56%
08/11/2017,1286.45,1292.26,1281.55,1289.21,1289.21,0,0.18%
08/10/2017,1277.56,1288.63,1274.85,1286.90,1286.90,0,0.73%
08/09/2017,1261.41,1279.06,1260.96,1277.55,1277.55,0,1.34%
08/08/2017,1257.61,1265.70,1251.41,1260.64,1260.64,0,0.23%
08/07/2017,1259.03,1260.38,1255.68,1257.69,1257.69,0,-0.07%
08/04/2017,1269.01,1270.94,1254.75,1258.60,1258.60,0,-0.79%
08/03/2017,1266.46,1271.37,1258.70,1268.65,1268.65,0,0.15%
08/02/2017,1268.80,1273.34,1263.18,1266.70,1266.70,0,-0.19%
08/01/2017,1268.80,1274.47,1264.05,1269.05,1269.05,0,-0.04%
07/31/2017,1270.16,1271.48,1265.93,1269.55,1269.55,0,0.02%
07/28/2017,1259.36,1271.34,1257.45,1269.25,1269.25,0,0.81%
07/27/2017,1260.50,1265.49,1254.52,1259.00,1259.00,0,-0.17%
07/26/2017,1250.00,1263.92,1243.91,1261.10,1261.10,0,0.96%
07/25/2017,1254.77,1258.18,1249.01,1249.05,1249.05,0,-0.49%
07/24/2017,1255.66,1259.18,1251.78,1255.24,1255.24,0,0.03%
07/21/2017,1244.16,1256.30,1243.35,1254.90,1254.90,0,0.82%
07/20/2017,1241.03,1247.98,1235.24,1244.74,1244.74,0,0.31%
07/19/2017,1242.58,1244.48,1236.05,1240.87,1240.87,0,-0.13%
07/18/2017,1233.84,1245.06,1233.01,1242.46,1242.46,0,0.65%
07/17/2017,1228.60,1236.44,1228.30,1234.40,1234.40,0,0.44%
07/14/2017,1216.63,1233.16,1214.95,1228.98,1228.98,0,0.95%
07/13/2017,1220.21,1224.92,1216.63,1217.45,1217.45,0,-0.21%
07/12/2017,1217.95,1226.10,1214.51,1220.00,1220.00,0,0.19%
07/11/2017,1214.59,1217.79,1207.89,1217.69,1217.69,0,0.28%
07/10/2017,1213.70,1215.60,1204.85,1214.35,1214.35,0,0.12%
07/07/2017,1224.39,1227.20,1207.25,1212.90,1212.90,0,-1.00%
07/06/2017,1227.06,1229.57,1222.56,1225.15,1225.15,0,-0.15%
07/05/2017,1223.55,1229.34,1217.64,1226.95,1226.95,0,0.24%
07/04/2017,1221.94,1226.74,1220.69,1223.97,1223.97,0,0.29%
07/03/2017,1241.46,1242.83,1218.41,1220.46,1220.46,0,-1.70%
06/30/2017,1244.82,1248.59,1239.70,1241.60,1241.60,0,-0.33%
06/29/2017,1249.18,1253.71,1239.66,1245.74,1245.74,0,-0.29%
06/28/2017,1247.37,1255.11,1247.37,1249.32,1249.32,0,0.18%
06/27/2017,1243.65,1253.13,1241.12,1247.10,1247.10,0,0.21%
06/26/2017,1258.13,1258.54,1236.96,1244.45,1244.45,0,-0.99%
06/23/2017,1250.00,1259.31,1249.74,1256.90,1256.90,0,0.50%
06/22/2017,1245.55,1255.05,1245.55,1250.62,1250.62,0,0.33%
06/21/2017,1243.16,1248.31,1241.25,1246.55,1246.55,0,0.27%
06/20/2017,1244.04,1248.38,1241.38,1243.19,1243.19,0,0.00%
06/19/2017,1254.00,1256.12,1243.22,1243.25,1243.25,0,-0.83%
06/16/2017,1254.36,1257.63,1251.55,1253.63,1253.63,0,-0.03%
06/15/2017,1260.70,1267.04,1251.68,1254.00,1254.00,0,-0.57%
06/14/2017,1266.28,1279.87,1257.15,1261.18,1261.18,0,-0.37%
06/13/2017,1264.75,1269.42,1259.66,1265.85,1265.85,0,0.01%
06/12/2017,1267.42,1271.01,1263.95,1265.74,1265.74,0,-0.05%
06/09/2017,1279.29,1281.30,1264.74,1266.40,1266.40,0,-0.98%
06/08/2017,1287.45,1289.34,1271.49,1278.90,1278.90,0,-0.62%
06/07/2017,1294.39,1295.28,1283.00,1286.91,1286.91,0,-0.55%
06/06/2017,1280.26,1296.47,1279.44,1294.00,1294.00,0,1.10%
06/05/2017,1279.34,1283.77,1278.00,1279.95,1279.95,0,0.00%
06/02/2017,1266.11,1279.98,1259.00,1279.98,1279.98,0,1.13%
06/01/2017,1268.89,1270.72,1261.49,1265.64,1265.64,0,-0.23%
05/31/2017,1263.05,1274.24,1259.26,1268.59,1268.59,0,0.43%
05/30/2017,1267.24,1270.86,1259.39,1263.10,1263.10,0,-0.31%
05/29/2017,1267.47,1269.12,1265.12,1266.97,1266.97,0,-0.01%
05/26/2017,1255.60,1269.88,1252.88,1267.05,1267.05,0,0.90%
05/25/2017,1258.49,1260.08,1253.89,1255.76,1255.76,0,-0.22%
05/24/2017,1251.26,1259.37,1247.70,1258.55,1258.55,0,0.59%
05/23/2017,1260.13,1264.18,1250.46,1251.16,1251.16,0,-0.74%
05/22/2017,1256.10,1263.00,1251.61,1260.46,1260.46,0,0.39%
05/19/2017,1246.67,1256.98,1246.61,1255.55,1255.55,0,0.68%
05/18/2017,1261.56,1265.54,1245.90,1247.05,1247.05,0,-1.09%
05/17/2017,1237.31,1261.55,1236.30,1260.74,1260.74,0,1.94%
05/16/2017,1231.46,1239.50,1230.51,1236.80,1236.80,0,0.49%
05/15/2017,1228.40,1237.76,1227.20,1230.71,1230.71,0,0.15%
05/12/2017,1225.41,1232.26,1224.55,1228.83,1228.83,0,0.32%
05/11/2017,1218.74,1228.20,1217.81,1224.85,1224.85,0,0.47%
05/10/2017,1221.42,1226.15,1217.49,1219.15,1219.15,0,-0.18%
05/09/2017,1226.12,1229.01,1214.21,1221.30,1221.30,0,-0.41%
05/08/2017,1225.67,1237.10,1225.36,1226.30,1226.30,0,-0.12%
05/05/2017,1227.93,1235.79,1225.83,1227.74,1227.74,0,0.00%
05/04/2017,1238.66,1241.77,1225.70,1227.75,1227.75,0,-0.86%
05/03/2017,1256.71,1257.29,1236.41,1238.38,1238.38,0,-1.47%
05/02/2017,1256.51,1257.89,1251.48,1256.90,1256.90,0,0.01%
05/01/2017,1268.60,1271.60,1254.16,1256.80,1256.80,0,-0.90%
04/28/2017,1264.26,1269.08,1263.30,1268.15,1268.15,0,0.28%
04/27/2017,1268.80,1270.53,1261.61,1264.60,1264.60,0,-0.35%
04/26/2017,1264.41,1271.10,1260.30,1269.05,1269.05,0,0.42%
04/25/2017,1276.96,1278.57,1261.81,1263.76,1263.76,0,-0.90%
04/24/2017,1269.88,1277.48,1266.01,1275.30,1275.30,0,-0.72%
04/21/2017,1281.96,1288.67,1278.43,1284.50,1284.50,0,0.21%
04/20/2017,1280.06,1283.79,1276.74,1281.85,1281.85,0,0.17%
04/19/2017,1290.21,1291.51,1276.48,1279.66,1279.66,0,-0.77%
04/18/2017,1284.94,1292.70,1279.40,1289.64,1289.64,0,0.38%
04/17/2017,1292.96,1295.92,1281.61,1284.80,1284.80,0,-0.07%
04/14/2017,1287.35,1288.75,1285.31,1285.69,1285.69,0,-0.16%
04/13/2017,1285.54,1289.03,1281.74,1287.74,1287.74,0,0.09%
04/12/2017,1274.51,1287.29,1272.42,1286.60,1286.60,0,0.95%
04/11/2017,1255.23,1275.55,1253.29,1274.44,1274.44,0,1.57%
04/10/2017,1254.26,1257.70,1247.50,1254.73,1254.73,0,0.05%
04/07/2017,1252.11,1270.96,1250.80,1254.05,1254.05,0,0.18%
04/06/2017,1256.40,1259.46,1249.85,1251.80,1251.80,0,-0.28%
04/05/2017,1255.73,1257.78,1243.85,1255.30,1255.30,0,-0.07%
04/04/2017,1255.46,1261.90,1254.46,1256.22,1256.22,0,0.23%
04/03/2017,1248.40,1254.20,1244.55,1253.35,1253.35,0,0.34%
03/31/2017,1242.83,1251.11,1240.05,1249.13,1249.13,0,0.47%
03/30/2017,1253.10,1254.20,1242.61,1243.30,1243.30,0,-0.73%
03/29/2017,1251.64,1255.16,1247.25,1252.45,1252.45,0,0.07%
03/28/2017,1253.82,1258.46,1247.52,1251.63,1251.63,0,-0.21%
03/27/2017,1248.01,1261.53,1247.69,1254.30,1254.30,0,0.81%
03/24/2017,1244.88,1252.28,1240.72,1244.17,1244.17,0,-0.09%
03/23/2017,1248.86,1253.62,1242.84,1245.30,1245.30,0,-0.32%
03/22/2017,1244.15,1251.76,1243.89,1249.35,1249.35,0,0.35%
03/21/2017,1233.78,1248.10,1226.82,1245.00,1245.00,0,0.90%
03/20/2017,1229.79,1236.25,1229.51,1233.90,1233.90,0,0.39%
03/17/2017,1227.31,1232.45,1225.06,1229.15,1229.15,0,0.19%
03/16/2017,1219.03,1233.51,1217.83,1226.78,1226.78,0,0.61%
03/15/2017,1199.11,1222.66,1197.93,1219.40,1219.40,0,1.69%
03/14/2017,1204.25,1208.38,1197.54,1199.08,1199.08,0,-0.41%
03/13/2017,1205.43,1211.66,1202.47,1204.05,1204.05,0,-0.04%
03/10/2017,1200.80,1206.43,1194.62,1204.55,1204.55,0,0.31%
03/09/2017,1207.63,1209.17,1199.12,1200.83,1200.83,0,-0.56%
03/08/2017,1215.65,1218.68,1206.13,1207.58,1207.58,0,-0.67%
03/07/2017,1225.62,1227.25,1213.67,1215.67,1215.67,0,-0.84%
03/06/2017,1232.81,1237.17,1224.65,1225.96,1225.96,0,-0.68%
03/03/2017,1234.80,1236.28,1222.59,1234.30,1234.30,0,-0.08%
03/02/2017,1249.44,1250.36,1231.16,1235.30,1235.30,0,-1.09%
03/01/2017,1248.57,1250.68,1236.53,1248.94,1248.94,0,0.03%
02/28/2017,1252.48,1258.37,1247.48,1248.59,1248.59,0,-0.33%
02/27/2017,1257.41,1263.88,1250.48,1252.76,1252.76,0,-0.33%
02/24/2017,1249.52,1260.48,1247.54,1256.94,1256.94,0,0.60%
02/23/2017,1237.79,1251.21,1235.20,1249.41,1249.41,0,0.95%
02/22/2017,1236.22,1240.72,1231.62,1237.69,1237.69,0,0.14%
02/21/2017,1237.03,1238.92,1225.80,1235.97,1235.97,0,-0.19%
02/20/2017,1235.20,1239.29,1232.62,1238.38,1238.38,0,0.25%
02/17/2017,1239.25,1243.84,1234.52,1235.29,1235.29,0,-0.31%
02/16/2017,1233.34,1242.71,1232.04,1239.14,1239.14,0,0.50%
02/15/2017,1228.89,1233.61,1216.80,1232.94,1232.94,0,0.35%
02/14/2017,1225.74,1234.87,1221.75,1228.61,1228.61,0,0.26%
02/13/2017,1231.84,1232.65,1219.37,1225.44,1225.44,0,-0.70%
02/10/2017,1230.62,1237.07,1221.12,1234.12,1234.12,0,0.26%
02/09/2017,1242.48,1244.52,1230.22,1230.89,1230.89,0,-0.89%
02/08/2017,1234.04,1245.06,1230.29,1241.99,1241.99,0,0.67%
02/07/2017,1235.23,1235.86,1227.41,1233.72,1233.72,0,-0.15%
02/06/2017,1219.67,1235.84,1219.01,1235.59,1235.59,0,1.29%
02/03/2017,1215.89,1221.48,1207.18,1219.88,1219.88,0,0.32%
02/02/2017,1209.53,1225.41,1208.26,1215.93,1215.93,0,0.53%
02/01/2017,1210.89,1213.59,1198.12,1209.49,1209.49,0,-0.09%
01/31/2017,1195.38,1215.49,1193.83,1210.63,1210.63,0,1.28%
01/30/2017,1192.85,1199.88,1188.15,1195.35,1195.35,0,0.31%
01/27/2017,1188.78,1192.06,1181.04,1191.60,1191.60,0,0.25%
01/26/2017,1199.93,1202.67,1184.11,1188.57,1188.57,0,-0.98%
01/25/2017,1208.79,1209.84,1192.83,1200.31,1200.31,0,-0.70%
01/24/2017,1217.40,1219.66,1206.02,1208.81,1208.81,0,-0.71%
01/23/2017,1209.43,1219.54,1209.27,1217.48,1217.48,0,0.62%
01/20/2017,1205.16,1215.30,1198.68,1209.96,1209.96,0,0.40%
01/19/2017,1203.92,1206.88,1195.86,1205.14,1205.14,0,0.12%
01/18/2017,1216.56,1217.60,1201.91,1203.64,1203.64,0,-1.06%
01/17/2017,1202.80,1218.72,1202.38,1216.54,1216.54,0,1.11%
01/16/2017,1200.55,1208.23,1198.17,1203.17,1203.17,0,0.46%
01/13/2017,1195.96,1201.20,1187.93,1197.66,1197.66,0,0.17%
01/12/2017,1191.75,1207.07,1191.00,1195.66,1195.66,0,0.32%
01/11/2017,1187.74,1198.79,1177.33,1191.85,1191.85,0,0.35%
01/10/2017,1181.32,1190.57,1179.86,1187.74,1187.74,0,0.55%
01/09/2017,1172.64,1185.91,1171.89,1181.27,1181.27,0,0.72%
01/06/2017,1180.38,1181.49,1170.37,1172.81,1172.81,0,-0.65%
01/05/2017,1163.67,1184.99,1162.38,1180.48,1180.48,0,1.43%
01/04/2017,1159.28,1168.23,1156.35,1163.80,1163.80,0,0.42%
01/03/2017,1150.80,1163.61,1145.77,1158.91,1158.91,0,0.73%
01/02/2017,1150.55,1152.66,1149.66,1150.52,1150.52,0,-0.12%
12/30/2016,1158.68,1163.53,1149.49,1151.85,1151.85,0,-0.56%
12/29/2016,1142.39,1159.58,1140.81,1158.32,1158.32,0,1.39%
12/28/2016,1139.64,1144.84,1136.54,1142.45,1142.45,0,0.27%
12/27/2016,1134.06,1149.48,1131.85,1139.35,1139.35,0,0.48%
12/26/2016,1133.94,1133.94,1133.94,1133.94,1133.94,0,0.04%
12/23/2016,1128.89,1136.12,1128.18,1133.49,1133.49,0,0.43%
12/22/2016,1131.80,1134.17,1127.43,1128.69,1128.69,0,-0.27%
12/21/2016,1132.14,1137.50,1129.29,1131.80,1131.80,0,-0.04%
12/20/2016,1139.34,1140.08,1125.63,1132.20,1132.20,0,-0.60%
12/19/2016,1134.35,1142.70,1134.14,1139.05,1139.05,0,0.44%
12/16/2016,1128.44,1141.28,1126.46,1134.09,1134.09,0,0.50%
12/15/2016,1143.81,1144.50,1122.44,1128.43,1128.43,0,-1.38%
12/14/2016,1158.39,1165.10,1139.47,1144.25,1144.25,0,-1.22%
12/13/2016,1162.45,1165.16,1154.71,1158.35,1158.35,0,-0.33%
12/12/2016,1159.01,1165.85,1151.43,1162.21,1162.21,0,0.37%
12/09/2016,1170.48,1172.22,1156.17,1157.87,1157.87,0,-1.08%
12/08/2016,1173.65,1178.62,1168.88,1170.55,1170.55,0,-0.29%
12/07/2016,1169.64,1180.30,1165.35,1174.00,1174.00,0,0.36%
12/06/2016,1170.18,1175.40,1166.53,1169.74,1169.74,0,-0.04%
12/05/2016,1182.80,1187.79,1157.08,1170.26,1170.26,0,-0.57%
12/02/2016,1171.05,1178.03,1166.20,1176.92,1176.92,0,0.48%
12/01/2016,1173.29,1177.07,1160.77,1171.30,1171.30,0,-0.15%
11/30/2016,1188.72,1195.36,1170.75,1173.11,1173.11,0,-1.29%
11/29/2016,1193.30,1195.06,1180.97,1188.46,1188.46,0,-0.42%
11/28/2016,1183.10,1197.60,1182.96,1193.44,1193.44,0,0.83%
11/25/2016,1184.96,1193.96,1171.96,1183.63,1183.63,0,-0.03%
11/24/2016,1188.11,1191.34,1181.79,1184.00,1184.00,0,-0.32%
11/23/2016,1212.24,1215.05,1181.57,1187.77,1187.77,0,-2.02%
11/22/2016,1214.29,1221.45,1206.24,1212.24,1212.24,0,-0.15%
11/21/2016,1208.10,1218.02,1205.74,1214.05,1214.05,0,0.44%
11/18/2016,1216.39,1218.13,1203.90,1208.69,1208.69,0,-0.63%
11/17/2016,1225.68,1231.80,1211.12,1216.39,1216.39,0,-0.73%
11/16/2016,1228.38,1233.47,1221.60,1225.30,1225.30,0,-0.23%
11/15/2016,1220.24,1231.54,1219.06,1228.08,1228.08,0,0.64%
11/14/2016,1227.91,1231.56,1211.47,1220.26,1220.26,0,-0.44%
11/11/2016,1259.82,1265.50,1219.50,1225.68,1225.68,0,-2.71%
11/10/2016,1277.68,1292.22,1252.28,1259.76,1259.76,0,-1.43%
11/09/2016,1275.45,1337.60,1269.38,1278.00,1278.00,0,0.19%
11/08/2016,1281.66,1290.84,1273.04,1275.64,1275.64,0,-0.45%
11/07/2016,1291.61,1295.90,1277.80,1281.41,1281.41,0,-1.75%
11/04/2016,1302.61,1307.11,1294.65,1304.25,1304.25,0,0.04%
11/03/2016,1297.16,1306.90,1285.51,1303.75,1303.75,0,0.49%
11/02/2016,1287.90,1308.26,1287.50,1297.39,1297.39,0,0.72%
11/01/2016,1277.17,1292.21,1275.55,1288.15,1288.15,0,0.84%
10/31/2016,1278.01,1279.64,1270.89,1277.38,1277.38,0,0.08%
10/28/2016,1268.39,1284.53,1262.42,1276.30,1276.30,0,0.63%
10/27/2016,1267.15,1273.17,1265.40,1268.30,1268.30,0,0.10%
10/26/2016,1273.30,1276.89,1264.58,1266.99,1266.99,0,-0.58%
10/25/2016,1265.67,1277.17,1262.40,1274.35,1274.35,0,0.78%
10/24/2016,1266.21,1272.25,1260.75,1264.44,1264.44,0,-0.18%
10/21/2016,1266.10,1268.43,1261.20,1266.75,1266.75,0,0.06%
10/20/2016,1269.55,1274.02,1264.55,1266.00,1266.00,0,-0.27%
10/19/2016,1262.63,1273.84,1260.24,1269.40,1269.40,0,0.52%
10/18/2016,1256.60,1265.38,1254.90,1262.84,1262.84,0,0.57%
10/17/2016,1250.25,1257.67,1250.25,1255.70,1255.70,0,0.41%
10/14/2016,1258.79,1259.65,1247.51,1250.55,1250.55,0,-0.60%
10/13/2016,1256.14,1262.41,1253.53,1258.12,1258.12,0,0.22%
10/12/2016,1253.45,1259.26,1250.31,1255.33,1255.33,0,0.17%
10/11/2016,1259.06,1262.66,1252.60,1253.25,1253.25,0,-0.52%
10/10/2016,1257.47,1265.35,1256.59,1259.74,1259.74,0,0.22%
10/07/2016,1255.34,1265.74,1241.68,1256.97,1256.97,0,0.18%
10/06/2016,1267.73,1269.94,1250.20,1254.74,1254.74,0,-0.94%
10/05/2016,1269.41,1277.51,1262.12,1266.70,1266.70,0,-0.13%
10/04/2016,1312.18,1313.52,1266.81,1268.30,1268.30,0,-3.33%
10/03/2016,1318.24,1320.11,1309.58,1311.96,1311.96,0,-0.30%
09/30/2016,1320.56,1328.23,1312.83,1315.96,1315.96,0,-0.33%
09/29/2016,1322.08,1326.02,1315.89,1320.27,1320.27,0,-0.09%
09/28/2016,1326.90,1327.74,1317.89,1321.41,1321.41,0,-0.45%
09/27/2016,1337.77,1339.78,1324.81,1327.36,1327.36,0,-0.79%
09/26/2016,1337.07,1342.46,1332.56,1337.97,1337.97,0,0.03%
09/23/2016,1337.69,1341.06,1333.59,1337.61,1337.61,0,0.02%
09/22/2016,1335.12,1344.27,1331.56,1337.30,1337.30,0,0.03%
09/21/2016,1315.10,1337.22,1308.60,1336.85,1336.85,0,1.65%
09/20/2016,1312.80,1318.50,1312.31,1315.10,1315.10,0,0.13%
09/19/2016,1310.77,1318.32,1309.27,1313.39,1313.39,0,0.23%
09/16/2016,1313.91,1318.43,1306.62,1310.43,1310.43,0,-0.29%
09/15/2016,1322.72,1327.53,1309.70,1314.25,1314.25,0,-0.66%
09/14/2016,1318.88,1326.26,1316.13,1322.97,1322.97,0,0.30%
09/13/2016,1327.99,1332.64,1315.72,1319.05,1319.05,0,-0.65%
09/12/2016,1328.29,1330.68,1320.79,1327.63,1327.63,0,-0.04%
09/09/2016,1338.41,1340.03,1327.70,1328.15,1328.15,0,-0.76%
09/08/2016,1345.11,1349.78,1335.54,1338.35,1338.35,0,-0.51%
09/07/2016,1348.67,1353.01,1342.74,1345.24,1345.24,0,-0.34%
09/06/2016,1325.37,1352.16,1324.77,1349.88,1349.88,0,1.72%
09/05/2016,1324.42,1329.32,1322.31,1327.08,1327.08,0,0.16%
09/02/2016,1314.13,1329.09,1309.51,1325.01,1325.01,0,0.85%
09/01/2016,1309.12,1315.38,1302.23,1313.79,1313.79,0,0.37%
08/31/2016,1311.25,1316.54,1305.41,1308.95,1308.95,0,-0.17%
08/30/2016,1323.20,1325.70,1309.15,1311.15,1311.15,0,-0.93%
08/29/2016,1320.47,1325.43,1315.10,1323.41,1323.41,0,0.16%
08/26/2016,1321.89,1341.54,1318.89,1321.33,1321.33,0,-0.03%
08/25/2016,1323.75,1327.50,1317.96,1321.70,1321.70,0,-0.15%
08/24/2016,1337.88,1340.52,1323.70,1323.75,1323.75,0,-1.07%
08/23/2016,1339.34,1345.45,1335.65,1338.10,1338.10,0,-0.07%
08/22/2016,1340.83,1341.65,1332.10,1339.02,1339.02,0,-0.21%
08/19/2016,1352.91,1353.44,1337.93,1341.78,1341.78,0,-0.78%
08/18/2016,1349.05,1356.60,1345.84,1352.34,1352.34,0,0.27%
08/17/2016,1345.70,1352.07,1337.70,1348.66,1348.66,0,0.19%
08/16/2016,1339.69,1358.38,1339.47,1346.08,1346.08,0,0.50%
08/15/2016,1338.08,1344.21,1335.95,1339.36,1339.36,0,0.24%
08/12/2016,1338.70,1356.28,1333.98,1336.19,1336.19,0,-0.20%
08/11/2016,1347.26,1353.78,1335.93,1338.87,1338.87,0,-0.58%
08/10/2016,1340.95,1357.57,1340.30,1346.67,1346.67,0,0.44%
08/09/2016,1334.85,1343.24,1330.47,1340.75,1340.75,0,0.40%
08/08/2016,1335.18,1338.53,1329.84,1335.38,1335.38,0,-0.03%
08/05/2016,1360.72,1365.51,1334.87,1335.80,1335.80,0,-1.87%
08/04/2016,1358.41,1365.45,1348.90,1361.20,1361.20,0,0.24%
08/03/2016,1363.65,1366.85,1354.16,1357.90,1357.90,0,-0.42%
08/02/2016,1353.47,1367.81,1347.06,1363.68,1363.68,0,0.77%
08/01/2016,1349.88,1355.22,1346.24,1353.21,1353.21,0,0.17%
07/29/2016,1335.75,1355.42,1330.00,1350.91,1350.91,0,1.13%
07/28/2016,1339.38,1345.53,1332.23,1335.79,1335.79,0,-0.30%
07/27/2016,1320.04,1342.62,1315.74,1339.86,1339.86,0,1.48%
07/26/2016,1315.59,1325.08,1313.83,1320.32,1320.32,0,0.36%
07/25/2016,1322.59,1324.12,1312.43,1315.56,1315.56,0,-0.52%
07/22/2016,1330.94,1334.22,1319.58,1322.38,1322.38,0,-0.65%
07/21/2016,1316.31,1334.38,1310.95,1331.09,1331.09,0,1.15%
07/20/2016,1331.81,1336.34,1312.49,1315.95,1315.95,0,-1.21%
07/19/2016,1328.51,1335.29,1325.61,1332.13,1332.13,0,0.25%
07/18/2016,1332.81,1335.70,1323.84,1328.79,1328.79,0,-0.68%
07/15/2016,1336.31,1338.90,1322.55,1337.85,1337.85,0,0.21%
07/14/2016,1344.01,1347.10,1320.22,1335.10,1335.10,0,-0.58%
07/13/2016,1332.40,1345.60,1327.70,1342.85,1342.85,0,0.84%
07/12/2016,1355.16,1358.20,1330.15,1331.65,1331.65,0,-1.74%
07/11/2016,1368.71,1375.11,1351.20,1355.25,1355.25,0,-0.85%
07/08/2016,1359.21,1369.09,1336.08,1366.80,1366.80,0,0.46%
07/07/2016,1363.56,1370.26,1350.80,1360.60,1360.60,0,-0.24%
07/06/2016,1356.74,1375.30,1356.23,1363.89,1363.89,0,0.57%
07/05/2016,1351.15,1357.71,1338.43,1356.14,1356.14,0,0.40%
07/04/2016,1342.58,1357.97,1338.34,1350.78,1350.78,0,0.63%
07/01/2016,1323.38,1344.60,1320.88,1342.30,1342.30,0,1.52%
06/30/2016,1317.71,1324.11,1312.95,1322.18,1322.18,0,0.25%
06/29/2016,1312.39,1328.23,1311.29,1318.89,1318.89,0,0.49%
06/28/2016,1324.45,1326.39,1305.62,1312.51,1312.51,0,-0.93%
06/27/2016,1326.26,1335.70,1317.85,1324.80,1324.80,0,0.67%
06/24/2016,1253.86,1358.70,1251.66,1315.98,1315.98,0,4.80%
06/23/2016,1264.31,1271.65,1255.46,1255.65,1255.65,0,-0.84%
06/22/2016,1268.45,1271.00,1261.41,1266.31,1266.31,0,-0.17%
06/21/2016,1288.68,1294.38,1264.48,1268.44,1268.44,0,-1.68%
06/20/2016,1285.80,1292.36,1277.74,1290.15,1290.15,0,-0.65%
06/17/2016,1279.35,1299.88,1277.19,1298.60,1298.60,0,1.52%
06/16/2016,1293.51,1316.11,1278.77,1279.14,1279.14,0,-0.96%
06/15/2016,1285.14,1297.09,1278.43,1291.49,1291.49,0,0.44%
06/14/2016,1283.39,1290.18,1276.38,1285.85,1285.85,0,0.14%
06/13/2016,1274.05,1287.40,1272.70,1284.05,1284.05,0,0.77%
06/10/2016,1269.41,1278.10,1264.47,1274.20,1274.20,0,0.40%
06/09/2016,1262.55,1272.06,1257.56,1269.15,1269.15,0,0.56%
06/08/2016,1244.64,1264.19,1243.09,1262.14,1262.14,0,1.47%
06/07/2016,1245.56,1246.66,1234.90,1243.85,1243.85,0,-0.11%
06/06/2016,1242.79,1248.79,1239.93,1245.24,1245.24,0,0.06%
06/03/2016,1211.16,1244.91,1207.01,1244.49,1244.49,0,2.77%
06/02/2016,1213.62,1218.05,1209.99,1210.95,1210.95,0,-0.20%
06/01/2016,1216.40,1221.25,1206.50,1213.35,1213.35,0,-0.16%
05/31/2016,1206.45,1218.86,1206.20,1215.24,1215.24,0,0.80%
05/30/2016,1213.38,1213.83,1199.97,1205.58,1205.58,0,-0.56%
05/27/2016,1219.86,1223.70,1206.70,1212.40,1212.40,0,-0.64%
05/26/2016,1223.40,1234.01,1218.55,1220.15,1220.15,0,-0.33%
05/25/2016,1227.00,1230.21,1217.65,1224.18,1224.18,0,-0.23%
05/24/2016,1249.21,1251.26,1226.53,1227.00,1227.00,0,-1.78%
05/23/2016,1251.41,1256.36,1243.39,1249.24,1249.24,0,-0.24%
05/20/2016,1255.24,1259.98,1248.70,1252.30,1252.30,0,-0.22%
05/19/2016,1258.60,1261.92,1245.00,1255.10,1255.10,0,-0.25%
05/18/2016,1279.71,1281.51,1255.05,1258.30,1258.30,0,-1.70%
05/17/2016,1274.06,1282.50,1269.50,1280.00,1280.00,0,0.48%
05/16/2016,1272.51,1288.60,1271.33,1273.86,1273.86,0,0.02%
05/13/2016,1263.61,1276.60,1263.51,1273.60,1273.60,0,0.80%
05/12/2016,1277.80,1280.99,1263.49,1263.49,1263.49,0,-1.11%
05/11/2016,1265.73,1279.18,1264.79,1277.69,1277.69,0,0.89%
05/10/2016,1264.11,1269.50,1257.65,1266.40,1266.40,0,0.20%
05/09/2016,1284.93,1287.98,1261.09,1263.85,1263.85,0,-1.93%
05/06/2016,1278.50,1296.10,1274.40,1288.70,1288.70,0,0.83%
05/05/2016,1279.85,1286.38,1269.24,1278.05,1278.05,0,-0.11%
05/04/2016,1285.99,1289.68,1271.64,1279.49,1279.49,0,-0.51%
05/03/2016,1291.76,1302.40,1282.46,1286.00,1286.00,0,-0.43%
05/02/2016,1293.69,1303.98,1287.48,1291.60,1291.60,0,-0.17%
04/29/2016,1266.27,1296.49,1265.14,1293.74,1293.74,0,2.15%
04/28/2016,1245.66,1270.10,1238.05,1266.48,1266.48,0,1.64%
04/27/2016,1242.60,1251.30,1240.66,1246.10,1246.10,0,0.21%
04/26/2016,1238.57,1245.15,1231.95,1243.44,1243.44,0,0.45%
04/25/2016,1232.10,1242.30,1230.10,1237.90,1237.90,0,0.45%
04/22/2016,1247.44,1252.98,1227.35,1232.30,1232.30,0,-1.33%
04/21/2016,1243.49,1270.48,1242.88,1248.85,1248.85,0,0.39%
04/20/2016,1251.00,1258.75,1242.60,1244.05,1244.05,0,-0.52%
04/19/2016,1232.46,1257.20,1227.70,1250.50,1250.50,0,1.54%
